x,y,filename,cluster,full_path
-1.4089428,11.04351,Lab Central Program Policy.md,-1,amazon_help_pages_us_prod/General Documentation/Lab Central Program Policy.md
-2.998648,12.738017,Expiration-dated product attributes.md,0,amazon_help_pages_us_prod/General Documentation/Expiration-dated product attributes.md
5.949916,9.29016,If your business location is Hong Kong.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is Hong Kong.md
-4.989029,11.890443,Upholstered furniture bedding and other quilted products.md,-1,amazon_help_pages_us_prod/General Documentation/Upholstered furniture bedding and other quilted products.md
-5.171751,11.868709,Childrens jewelry.md,0,amazon_help_pages_us_prod/General Documentation/Childrens jewelry.md
-3.9461858,12.827609,Dangerous goods required information and documentation hazmat.md,0,amazon_help_pages_us_prod/General Documentation/Dangerous goods required information and documentation hazmat.md
-2.6295075,8.348908,ASIN creation policy.md,0,amazon_help_pages_us_prod/General Documentation/ASIN creation policy.md
0.72937644,9.821765,Build International Listings.md,0,amazon_help_pages_us_prod/General Documentation/Build International Listings.md
0.17876168,14.831608,Location based Shipping Settings.md,0,amazon_help_pages_us_prod/General Documentation/Location based Shipping Settings.md
-2.4548647,9.347616,Amazon Handmade Product title best practices.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Handmade Product title best practices.md
-4.3847156,12.132894,California Proposition 65 Prop 65.md,-1,amazon_help_pages_us_prod/General Documentation/California Proposition 65 Prop 65.md
-0.4032325,11.966233,Customize SKU settings.md,0,amazon_help_pages_us_prod/General Documentation/Customize SKU settings.md
3.911022,9.015292,Seller Wallet transfer and fees.md,0,amazon_help_pages_us_prod/General Documentation/Seller Wallet transfer and fees.md
-3.9680793,12.842653,Requirements for lithium batteries and products powered by lithium batteries.md,0,amazon_help_pages_us_prod/General Documentation/Requirements for lithium batteries and products powered by lithium batteries.md
-3.793508,7.149246,Create a Brand Identity.md,-1,amazon_help_pages_us_prod/General Documentation/Create a Brand Identity.md
5.8701534,9.211889,If your business location is Saudi Arabia.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is Saudi Arabia.md
0.49647677,12.348741,Seller Fulfilled Prime size tier weight and dimensions.md,0,amazon_help_pages_us_prod/General Documentation/Seller Fulfilled Prime size tier weight and dimensions.md
-3.9430666,6.900826,Add additional trademarks to your brand.md,0,amazon_help_pages_us_prod/General Documentation/Add additional trademarks to your brand.md
-3.915943,12.083123,Organic Products.md,69,amazon_help_pages_us_prod/General Documentation/Organic Products.md
0.8979888,14.7713,Seller Fulfilled Prime order defects report.md,0,amazon_help_pages_us_prod/General Documentation/Seller Fulfilled Prime order defects report.md
-1.1799958,13.782057,Amazon Partnered Carrier program FAQ.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Partnered Carrier program FAQ.md
-5.048246,11.990932,CPSIA Choking Hazard Warnings and Material Content Limits.md,0,amazon_help_pages_us_prod/General Documentation/CPSIA Choking Hazard Warnings and Material Content Limits.md
-0.48341018,9.162915,Featured Offer eligibility.md,70,amazon_help_pages_us_prod/General Documentation/Featured Offer eligibility.md
5.065211,9.261041,Frequently asked questions about Global SIV.md,-1,amazon_help_pages_us_prod/General Documentation/Frequently asked questions about Global SIV.md
5.8605504,9.19416,If your business location is Egypt.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is Egypt.md
-3.6667106,9.002589,Image variants.md,63,amazon_help_pages_us_prod/General Documentation/Image variants.md
0.8076495,9.766058,Choose your source and target marketplaces.md,0,amazon_help_pages_us_prod/General Documentation/Choose your source and target marketplaces.md
3.7367864,9.283783,Add update view and verify your bank account information.md,0,amazon_help_pages_us_prod/General Documentation/Add update view and verify your bank account information.md
-1.2403834,9.831089,Virtual product bundles.md,56,amazon_help_pages_us_prod/General Documentation/Virtual product bundles.md
-0.19439821,12.906101,Drop Shipping Policy.md,-1,amazon_help_pages_us_prod/General Documentation/Drop Shipping Policy.md
-0.80764705,13.390259,Using Send to Amazon to book transportation with Amazon Global Logistics.md,0,amazon_help_pages_us_prod/General Documentation/Using Send to Amazon to book transportation with Amazon Global Logistics.md
-4.3955903,10.843006,Amazon Handmade Category listing policies  requirements.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Handmade Category listing policies  requirements.md
-2.4159791,10.229987,Customization Program Terms for Sellers.md,0,amazon_help_pages_us_prod/General Documentation/Customization Program Terms for Sellers.md
-0.7706145,9.19165,Unblock listings that have pricing errors.md,-1,amazon_help_pages_us_prod/General Documentation/Unblock listings that have pricing errors.md
-0.2407925,9.00446,Price discounts.md,16,amazon_help_pages_us_prod/General Documentation/Price discounts.md
-1.2882231,13.723831,Small-parcel delivery to Amazon.md,0,amazon_help_pages_us_prod/General Documentation/Small-parcel delivery to Amazon.md
-4.4121075,10.728325,Handmade Stationery  Party Supplies guidelines.md,0,amazon_help_pages_us_prod/General Documentation/Handmade Stationery  Party Supplies guidelines.md
-0.59644336,8.601474,Delete products from a Prime Exclusive Discount.md,16,amazon_help_pages_us_prod/General Documentation/Delete products from a Prime Exclusive Discount.md
-0.40032566,11.995653,Replenishment Alerts.md,0,amazon_help_pages_us_prod/General Documentation/Replenishment Alerts.md
3.8695493,9.663823,Update account information.md,43,amazon_help_pages_us_prod/General Documentation/Update account information.md
-3.4850814,7.7900524,Report Infringement form Enter ASINs in bulk.md,71,amazon_help_pages_us_prod/General Documentation/Report Infringement form Enter ASINs in bulk.md
0.013178423,10.865952,Custom Quote request for multiple items.md,57,amazon_help_pages_us_prod/General Documentation/Custom Quote request for multiple items.md
0.547695,13.139443,Performance coaching.md,0,amazon_help_pages_us_prod/General Documentation/Performance coaching.md
-0.3152095,8.828725,Prime Exclusive Discount FAQ.md,16,amazon_help_pages_us_prod/General Documentation/Prime Exclusive Discount FAQ.md
2.585302,13.018114,Order cancellations.md,8,amazon_help_pages_us_prod/General Documentation/Order cancellations.md
-0.7329236,12.180747,Remove inventory overview.md,0,amazon_help_pages_us_prod/General Documentation/Remove inventory overview.md
-3.599147,7.372364,Brand Registry protection roles.md,0,amazon_help_pages_us_prod/General Documentation/Brand Registry protection roles.md
-1.658941,8.485906,Createlistings in bulk.md,0,amazon_help_pages_us_prod/General Documentation/Createlistings in bulk.md
5.651477,9.105706,If your business location is Mexico.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is Mexico.md
1.4011952,13.834687,Amazon Services Provider  Program Policies.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Services Provider  Program Policies.md
2.8385313,9.337765,Payments FAQ.md,23,amazon_help_pages_us_prod/General Documentation/Payments FAQ.md
1.439232,13.909939,Amazon Services Provider program.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Services Provider program.md
-4.583341,11.234046,Handmade Clothing Shoes  Accessories guidelines.md,-1,amazon_help_pages_us_prod/General Documentation/Handmade Clothing Shoes  Accessories guidelines.md
-3.8437226,7.054775,Amazon Brand Registry.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Brand Registry.md
4.0140295,9.715689,Seller information displayed to buyers.md,-1,amazon_help_pages_us_prod/General Documentation/Seller information displayed to buyers.md
1.5672915,13.646312,A-to-z Claims Process for Property Damage and Personal Injury.md,58,amazon_help_pages_us_prod/General Documentation/A-to-z Claims Process for Property Damage and Personal Injury.md
-0.31139994,10.517787,Find help from external solution providers with Selling Partner Appstore.md,-1,amazon_help_pages_us_prod/General Documentation/Find help from external solution providers with Selling Partner Appstore.md
0.39733347,10.924978,Amazon Bulk Services Referral fee discount.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Bulk Services Referral fee discount.md
-1.0332497,8.290869,Error 99010.md,-1,amazon_help_pages_us_prod/General Documentation/Error 99010.md
-1.6823394,13.07104,FBA Label Service.md,0,amazon_help_pages_us_prod/General Documentation/FBA Label Service.md
2.1669495,8.282425,What is Amazon Pay.md,-1,amazon_help_pages_us_prod/General Documentation/What is Amazon Pay.md
-1.99782,10.608591,Conditions of Use.md,0,amazon_help_pages_us_prod/General Documentation/Conditions of Use.md
-3.7326648,12.159519,Food  Beverage.md,69,amazon_help_pages_us_prod/General Documentation/Food  Beverage.md
-2.4156878,11.021124,Standards for Brands Selling in the Amazon Store.md,-1,amazon_help_pages_us_prod/General Documentation/Standards for Brands Selling in the Amazon Store.md
0.5360962,12.726174,Unplanned services.md,0,amazon_help_pages_us_prod/General Documentation/Unplanned services.md
-0.099333294,13.67574,DHL eCommerce.md,-1,amazon_help_pages_us_prod/General Documentation/DHL eCommerce.md
-0.22412975,10.3073225,B2B product opportunities Products not yet on Amazon.md,44,amazon_help_pages_us_prod/General Documentation/B2B product opportunities Products not yet on Amazon.md
-1.3294436,10.962909,Subscribe With Amazon Program Agreement.md,0,amazon_help_pages_us_prod/General Documentation/Subscribe With Amazon Program Agreement.md
3.785993,8.976313,Amazon Seller Wallet Terms  Conditions.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Seller Wallet Terms  Conditions.md
-0.1081967,8.696763,Stacked promotions.md,-1,amazon_help_pages_us_prod/General Documentation/Stacked promotions.md
-3.9170036,11.892157,Mad honey.md,-1,amazon_help_pages_us_prod/General Documentation/Mad honey.md
-3.8911948,9.347387,Prurient.md,-1,amazon_help_pages_us_prod/General Documentation/Prurient.md
-5.1718903,11.920012,Childrens Product Certificate CPC.md,0,amazon_help_pages_us_prod/General Documentation/Childrens Product Certificate CPC.md
-2.8544362,8.099544,Merge Duplicate Product Pages.md,-1,amazon_help_pages_us_prod/General Documentation/Merge Duplicate Product Pages.md
0.12274705,10.60795,Sales Dashboard.md,-1,amazon_help_pages_us_prod/General Documentation/Sales Dashboard.md
2.527911,12.310055,Schedule Order Reports.md,37,amazon_help_pages_us_prod/General Documentation/Schedule Order Reports.md
1.8968426,14.96537,Download a report of buyer feedback.md,28,amazon_help_pages_us_prod/General Documentation/Download a report of buyer feedback.md
-0.74865246,12.018695,Automated fulfillable inventory removal.md,0,amazon_help_pages_us_prod/General Documentation/Automated fulfillable inventory removal.md
0.45848155,12.036686,FBA disposal order fees.md,0,amazon_help_pages_us_prod/General Documentation/FBA disposal order fees.md
2.4189854,10.977613,United States Tax and Regulatory Considerations.md,0,amazon_help_pages_us_prod/General Documentation/United States Tax and Regulatory Considerations.md
1.9824872,9.604772,Switch to a Professional selling plan.md,0,amazon_help_pages_us_prod/General Documentation/Switch to a Professional selling plan.md
-2.101644,8.80448,Product type and attributes.md,-1,amazon_help_pages_us_prod/General Documentation/Product type and attributes.md
-2.063973,9.578514,List customized products with Amazon Custom.md,0,amazon_help_pages_us_prod/General Documentation/List customized products with Amazon Custom.md
-4.3851614,10.75739,Handmade Artwork guidelines.md,0,amazon_help_pages_us_prod/General Documentation/Handmade Artwork guidelines.md
-1.6440953,9.836335,Rufus Amazons AI-powered conversational shopping assistant.md,-1,amazon_help_pages_us_prod/General Documentation/Rufus Amazons AI-powered conversational shopping assistant.md
0.6004676,13.075426,Inbound Performance report.md,0,amazon_help_pages_us_prod/General Documentation/Inbound Performance report.md
2.7292223,14.1189,Request exemption from prepaid returns for seller-fulfilled orders.md,0,amazon_help_pages_us_prod/General Documentation/Request exemption from prepaid returns for seller-fulfilled orders.md
-2.6521165,9.373862,Great Detail Pages Drive Sales.md,-1,amazon_help_pages_us_prod/General Documentation/Great Detail Pages Drive Sales.md
-3.469217,7.7848716,Report a Violation tool Search for ASINs in bulk.md,71,amazon_help_pages_us_prod/General Documentation/Report a Violation tool Search for ASINs in bulk.md
-0.36954555,8.555167,Fix spreadsheet errors in coupon uploads.md,10,amazon_help_pages_us_prod/General Documentation/Fix spreadsheet errors in coupon uploads.md
-0.30398652,10.277706,B2B product opportunities Recommended for you.md,44,amazon_help_pages_us_prod/General Documentation/B2B product opportunities Recommended for you.md
1.2644533,14.26293,Preferred Provider additions removals and non-qualified.md,0,amazon_help_pages_us_prod/General Documentation/Preferred Provider additions removals and non-qualified.md
-3.9569895,11.6943035,Alcohol.md,-1,amazon_help_pages_us_prod/General Documentation/Alcohol.md
-1.1602957,8.906487,Manage your offers one at a time.md,0,amazon_help_pages_us_prod/General Documentation/Manage your offers one at a time.md
2.700344,14.144535,Multiple return addresses.md,0,amazon_help_pages_us_prod/General Documentation/Multiple return addresses.md
-1.0987679,8.855375,Update your listing.md,0,amazon_help_pages_us_prod/General Documentation/Update your listing.md
-1.6658933,13.002084,FBA virtual tracking FAQ.md,0,amazon_help_pages_us_prod/General Documentation/FBA virtual tracking FAQ.md
-0.9901005,10.674607,2022 New Seller Incentives.md,3,amazon_help_pages_us_prod/General Documentation/2022 New Seller Incentives.md
0.26536217,14.879569,Shipping Settings Automation.md,0,amazon_help_pages_us_prod/General Documentation/Shipping Settings Automation.md
-3.982794,11.643139,Category product and listing restrictions.md,0,amazon_help_pages_us_prod/General Documentation/Category product and listing restrictions.md
0.03361033,11.704701,Low-inventory-level fee.md,0,amazon_help_pages_us_prod/General Documentation/Low-inventory-level fee.md
2.5594318,14.175682,Upload a prepaid return label.md,0,amazon_help_pages_us_prod/General Documentation/Upload a prepaid return label.md
2.1859488,13.496842,Extended Holiday Returns policy.md,-1,amazon_help_pages_us_prod/General Documentation/Extended Holiday Returns policy.md
1.499123,13.789174,Happiness Guarantee policy.md,-1,amazon_help_pages_us_prod/General Documentation/Happiness Guarantee policy.md
-0.6751087,13.925996,Amazon Print Connect Troubleshooting.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Print Connect Troubleshooting.md
-1.4037906,8.094178,Review my inventory results.md,49,amazon_help_pages_us_prod/General Documentation/Review my inventory results.md
-0.79483294,9.194687,Match Low Price.md,-1,amazon_help_pages_us_prod/General Documentation/Match Low Price.md
5.8583455,9.179094,If your business location is India.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is India.md
-4.9651394,12.0647135,Automotive tires wheels and rims.md,-1,amazon_help_pages_us_prod/General Documentation/Automotive tires wheels and rims.md
-4.231654,12.219957,Recycling electronics.md,-1,amazon_help_pages_us_prod/General Documentation/Recycling electronics.md
2.7208052,10.850159,Australia Goods and Services Tax GST.md,48,amazon_help_pages_us_prod/General Documentation/Australia Goods and Services Tax GST.md
-2.49992,13.305334,Packaging adult products.md,-1,amazon_help_pages_us_prod/General Documentation/Packaging adult products.md
-2.3037288,9.879607,Best practices for Merch Collab brand profile.md,-1,amazon_help_pages_us_prod/General Documentation/Best practices for Merch Collab brand profile.md
-3.6974304,7.5138903,Amazon Patent Evaluation Express.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Patent Evaluation Express.md
-1.2955011,11.00412,Amazon Launchpad Program Terms.md,67,amazon_help_pages_us_prod/General Documentation/Amazon Launchpad Program Terms.md
-3.741693,7.801827,Intellectual Property Policy for Sellers.md,0,amazon_help_pages_us_prod/General Documentation/Intellectual Property Policy for Sellers.md
0.18199174,12.674272,New beta features for Multi-Channel Fulfillment.md,-1,amazon_help_pages_us_prod/General Documentation/New beta features for Multi-Channel Fulfillment.md
-1.3559027,11.004036,Amazon Vine Terms and Conditions.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Vine Terms and Conditions.md
-0.06902066,8.606387,Coupons.md,10,amazon_help_pages_us_prod/General Documentation/Coupons.md
-3.9603438,9.369478,Model in non-standing position.md,0,amazon_help_pages_us_prod/General Documentation/Model in non-standing position.md
0.6375223,13.110201,Overview of Inbound performance alerts and feedback.md,0,amazon_help_pages_us_prod/General Documentation/Overview of Inbound performance alerts and feedback.md
-0.4549299,9.170219,Featured Offer.md,70,amazon_help_pages_us_prod/General Documentation/Featured Offer.md
1.0775183,7.800679,Advertise with Amazon Ads.md,-1,amazon_help_pages_us_prod/General Documentation/Advertise with Amazon Ads.md
1.1491034,10.753439,Seller-fulfilled Export.md,34,amazon_help_pages_us_prod/General Documentation/Seller-fulfilled Export.md
-2.5504797,9.214571,Product descriptions.md,-1,amazon_help_pages_us_prod/General Documentation/Product descriptions.md
0.02421726,8.610223,Why is my spend higher than my budget.md,61,amazon_help_pages_us_prod/General Documentation/Why is my spend higher than my budget.md
-3.7643778,9.252927,Multipack imaging standards.md,-1,amazon_help_pages_us_prod/General Documentation/Multipack imaging standards.md
-5.0996423,11.894257,Fidget spinners.md,0,amazon_help_pages_us_prod/General Documentation/Fidget spinners.md
-3.9899924,11.402872,Postage meters and stamps.md,-1,amazon_help_pages_us_prod/General Documentation/Postage meters and stamps.md
-5.046419,11.794692,Weighted infant and toddler sleep products.md,0,amazon_help_pages_us_prod/General Documentation/Weighted infant and toddler sleep products.md
-1.1466858,9.917127,Sales reports for virtual product bundles.md,-1,amazon_help_pages_us_prod/General Documentation/Sales reports for virtual product bundles.md
-2.026512,10.405279,Amazon Handmade terms and conditions.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Handmade terms and conditions.md
5.6897955,9.222607,If your business location is Brazil.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is Brazil.md
-0.059267957,8.9745455,Amazon deals.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon deals.md
-2.6283536,10.991489,Customer product reviews.md,33,amazon_help_pages_us_prod/General Documentation/Customer product reviews.md
-0.7760763,10.236416,Small Business products FAQ.md,-1,amazon_help_pages_us_prod/General Documentation/Small Business products FAQ.md
1.1048441,12.128933,How to read an active listings report.md,-1,amazon_help_pages_us_prod/General Documentation/How to read an active listings report.md
0.105171114,14.754742,Set your shipping rates.md,-1,amazon_help_pages_us_prod/General Documentation/Set your shipping rates.md
3.271895,8.4823065,Amazon Lending with Lendistry.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Lending with Lendistry.md
-0.034758,8.612908,How to set up efficient budgets.md,61,amazon_help_pages_us_prod/General Documentation/How to set up efficient budgets.md
-2.5418823,13.3908825,Packaging apparel fabric and textiles.md,0,amazon_help_pages_us_prod/General Documentation/Packaging apparel fabric and textiles.md
0.53084093,10.936615,Why is my referral fee category different from my retail site category.md,-1,amazon_help_pages_us_prod/General Documentation/Why is my referral fee category different from my retail site category.md
2.891897,9.419111,Payments tasks and tools.md,23,amazon_help_pages_us_prod/General Documentation/Payments tasks and tools.md
-3.0381544,9.537524,Product Bundling Policy.md,-1,amazon_help_pages_us_prod/General Documentation/Product Bundling Policy.md
1.9323494,14.967903,Post a public reply.md,-1,amazon_help_pages_us_prod/General Documentation/Post a public reply.md
2.2056487,13.749813,Customer Service by Amazon refund reimbursement policy.md,0,amazon_help_pages_us_prod/General Documentation/Customer Service by Amazon refund reimbursement policy.md
-0.00133202,13.638027,Buy Shipping Services - Terms and Conditions.md,14,amazon_help_pages_us_prod/General Documentation/Buy Shipping Services - Terms and Conditions.md
-4.1443048,6.4615483,Enrollment guidelines for Brazil.md,0,amazon_help_pages_us_prod/General Documentation/Enrollment guidelines for Brazil.md
-2.5052025,8.159637,Variation relationship FAQ.md,0,amazon_help_pages_us_prod/General Documentation/Variation relationship FAQ.md
0.7234869,14.983788,Premium Shipping.md,0,amazon_help_pages_us_prod/General Documentation/Premium Shipping.md
1.652353,13.542804,Services Central Operations SCO Support.md,-1,amazon_help_pages_us_prod/General Documentation/Services Central Operations SCO Support.md
1.5362524,7.3725653,Food safety and compliance.md,-1,amazon_help_pages_us_prod/General Documentation/Food safety and compliance.md
-2.5700572,13.395542,Packaging Plush Units.md,0,amazon_help_pages_us_prod/General Documentation/Packaging Plush Units.md
0.4456088,11.525428,FBA features services and fees.md,0,amazon_help_pages_us_prod/General Documentation/FBA features services and fees.md
-4.304806,11.844561,CPAP Cleaning and Disinfecting Devices.md,-1,amazon_help_pages_us_prod/General Documentation/CPAP Cleaning and Disinfecting Devices.md
1.7515335,14.78398,Serving Customers Well - Feedback Matters.md,-1,amazon_help_pages_us_prod/General Documentation/Serving Customers Well - Feedback Matters.md
-2.5321603,8.445624,Suggest changes to your product detail page.md,-1,amazon_help_pages_us_prod/General Documentation/Suggest changes to your product detail page.md
-4.380821,10.752676,Handmade Home  Kitchen guidelines.md,0,amazon_help_pages_us_prod/General Documentation/Handmade Home  Kitchen guidelines.md
3.0373073,9.308507,When will I be paid.md,15,amazon_help_pages_us_prod/General Documentation/When will I be paid.md
-1.6994513,13.398913,Inbound problem summary.md,0,amazon_help_pages_us_prod/General Documentation/Inbound problem summary.md
0.57562184,10.935512,Referral fees.md,0,amazon_help_pages_us_prod/General Documentation/Referral fees.md
-3.8634002,8.773256,Bad ASIN or Variant.md,46,amazon_help_pages_us_prod/General Documentation/Bad ASIN or Variant.md
1.4726222,9.985328,North America and Brazil Unified Account.md,0,amazon_help_pages_us_prod/General Documentation/North America and Brazil Unified Account.md
-0.9514749,13.765626,Amazon Freight LTL shipping service.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Freight LTL shipping service.md
2.7728543,13.024968,Communication guidelines.md,-1,amazon_help_pages_us_prod/General Documentation/Communication guidelines.md
2.378665,13.754227,Customer service for Seller Fulfilled Prime.md,0,amazon_help_pages_us_prod/General Documentation/Customer service for Seller Fulfilled Prime.md
-1.5038512,9.09811,Enhance your listings.md,42,amazon_help_pages_us_prod/General Documentation/Enhance your listings.md
5.839233,9.172851,If your business location is Japan.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is Japan.md
0.45531,14.922239,Modify order handling capacity.md,0,amazon_help_pages_us_prod/General Documentation/Modify order handling capacity.md
-4.0104876,11.612679,Surveillance Equipment.md,-1,amazon_help_pages_us_prod/General Documentation/Surveillance Equipment.md
2.743658,13.537928,Issue refunds and concessions for seller-fulfilled orders.md,0,amazon_help_pages_us_prod/General Documentation/Issue refunds and concessions for seller-fulfilled orders.md
2.2222848,9.957946,Add permissions for FBA dashboard and FBA Analytics.md,-1,amazon_help_pages_us_prod/General Documentation/Add permissions for FBA dashboard and FBA Analytics.md
-3.9594781,10.893218,Fine Jewelry Terms and Conditions.md,-1,amazon_help_pages_us_prod/General Documentation/Fine Jewelry Terms and Conditions.md
-3.7304845,7.640701,Letter of Authorization.md,-1,amazon_help_pages_us_prod/General Documentation/Letter of Authorization.md
1.5384809,7.3631034,Contact Amazon.md,9,amazon_help_pages_us_prod/General Documentation/Contact Amazon.md
-0.5467802,13.828392,Send to Amazon Tracking details.md,0,amazon_help_pages_us_prod/General Documentation/Send to Amazon Tracking details.md
-3.9429667,9.215788,Multiple Product Views.md,0,amazon_help_pages_us_prod/General Documentation/Multiple Product Views.md
3.1031466,11.15226,How Amazon Tax Exemption Program ATEP Works.md,23,amazon_help_pages_us_prod/General Documentation/How Amazon Tax Exemption Program ATEP Works.md
1.4243754,13.634929,Ship-to-Store Terms.md,0,amazon_help_pages_us_prod/General Documentation/Ship-to-Store Terms.md
1.4304246,7.2605405,XML tasks and tools.md,9,amazon_help_pages_us_prod/General Documentation/XML tasks and tools.md
5.536847,9.294077,Seller performance review.md,0,amazon_help_pages_us_prod/General Documentation/Seller performance review.md
-4.1030436,6.539176,Enrollment guidelines for the EU.md,0,amazon_help_pages_us_prod/General Documentation/Enrollment guidelines for the EU.md
-0.98049206,13.841926,Send to Amazon Print pallet labels.md,0,amazon_help_pages_us_prod/General Documentation/Send to Amazon Print pallet labels.md
-2.0592313,9.163855,Get to Know the Product Detail Page.md,0,amazon_help_pages_us_prod/General Documentation/Get to Know the Product Detail Page.md
-2.6489441,8.589327,Manage product videos FAQ.md,-1,amazon_help_pages_us_prod/General Documentation/Manage product videos FAQ.md
-2.53164,12.830971,Amazon Warehousing and Distribution AWD product eligibility.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Warehousing and Distribution AWD product eligibility.md
-0.20699629,13.251538,Veeqo.md,-1,amazon_help_pages_us_prod/General Documentation/Veeqo.md
3.7276323,9.068698,Payment Service Provider FAQ.md,29,amazon_help_pages_us_prod/General Documentation/Payment Service Provider FAQ.md
-0.075290374,9.125705,Deals for events.md,2,amazon_help_pages_us_prod/General Documentation/Deals for events.md
3.8165712,8.910974,Amazon Currency Converter for Sellers ACCS FAQ.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Currency Converter for Sellers ACCS FAQ.md
-2.2886481,9.807712,How to use the Collab tool.md,-1,amazon_help_pages_us_prod/General Documentation/How to use the Collab tool.md
-0.8332127,13.380119,Create shipments with Send to Amazon.md,0,amazon_help_pages_us_prod/General Documentation/Create shipments with Send to Amazon.md
-4.825978,11.63702,Product safety and compliance.md,-1,amazon_help_pages_us_prod/General Documentation/Product safety and compliance.md
1.8966749,9.636618,Monthly subscription fee.md,0,amazon_help_pages_us_prod/General Documentation/Monthly subscription fee.md
-2.088425,9.527011,Amazon Custom Product personalization.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Custom Product personalization.md
-3.6412535,10.679331,Additional category guidelines.md,-1,amazon_help_pages_us_prod/General Documentation/Additional category guidelines.md
-2.3114998,8.416846,Sales Rank FAQ.md,-1,amazon_help_pages_us_prod/General Documentation/Sales Rank FAQ.md
-4.0304375,11.408533,Currency Coins Cash Equivalents and Gift Cards.md,-1,amazon_help_pages_us_prod/General Documentation/Currency Coins Cash Equivalents and Gift Cards.md
-0.3504723,13.358141,Amazon Global Selling SEND from India to US via Ocean.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Global Selling SEND from India to US via Ocean.md
-0.17364676,13.266518,Shipping integrators.md,27,amazon_help_pages_us_prod/General Documentation/Shipping integrators.md
3.879642,8.990281,Selling from India.md,-1,amazon_help_pages_us_prod/General Documentation/Selling from India.md
3.952489,9.076512,Seller Wallet bank account update.md,0,amazon_help_pages_us_prod/General Documentation/Seller Wallet bank account update.md
-3.7104816,7.2483974,Amazon Brand Registry help topics.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Brand Registry help topics.md
-3.5216265,11.595507,Recalled products information.md,0,amazon_help_pages_us_prod/General Documentation/Recalled products information.md
-0.8010263,10.892407,2024 Multi-Channel Fulfillment New Seller Incentives benefit.md,3,amazon_help_pages_us_prod/General Documentation/2024 Multi-Channel Fulfillment New Seller Incentives benefit.md
-0.18902852,10.024986,Increase sales.md,-1,amazon_help_pages_us_prod/General Documentation/Increase sales.md
2.0215702,13.356943,FBA repackagingand refurbishment services.md,-1,amazon_help_pages_us_prod/General Documentation/FBA repackagingand refurbishment services.md
0.39812666,11.591027,FBA fees.md,0,amazon_help_pages_us_prod/General Documentation/FBA fees.md
-1.9006759,8.716059,Amazon Handmade Use inventory templates to upload products.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Handmade Use inventory templates to upload products.md
-0.5242723,9.213181,Become the Featured Offer.md,70,amazon_help_pages_us_prod/General Documentation/Become the Featured Offer.md
2.589454,10.951949,Ship to Australia required customs documentation for seller-fulfilled items.md,48,amazon_help_pages_us_prod/General Documentation/Ship to Australia required customs documentation for seller-fulfilled items.md
-1.0397295,10.80788,New Seller Incentives Terms and Conditions.md,3,amazon_help_pages_us_prod/General Documentation/New Seller Incentives Terms and Conditions.md
2.5171347,12.32377,Manually request a new Order Report.md,37,amazon_help_pages_us_prod/General Documentation/Manually request a new Order Report.md
0.7939648,9.815755,Products listing requirements for sellers from Brazil.md,-1,amazon_help_pages_us_prod/General Documentation/Products listing requirements for sellers from Brazil.md
-0.7590616,13.516701,Send to Amazon Merge shipments.md,0,amazon_help_pages_us_prod/General Documentation/Send to Amazon Merge shipments.md
0.16464217,11.802143,Monthly inventory storage fees.md,0,amazon_help_pages_us_prod/General Documentation/Monthly inventory storage fees.md
-5.0346055,12.085325,Button cell and coin batteries and products that contain them.md,0,amazon_help_pages_us_prod/General Documentation/Button cell and coin batteries and products that contain them.md
-1.5337684,12.929708,Switch from using Amazon barcodes to virtual tracking.md,0,amazon_help_pages_us_prod/General Documentation/Switch from using Amazon barcodes to virtual tracking.md
2.5778956,14.004004,Refund return shipping cost.md,-1,amazon_help_pages_us_prod/General Documentation/Refund return shipping cost.md
2.9263608,9.36235,What is account level reserve.md,23,amazon_help_pages_us_prod/General Documentation/What is account level reserve.md
